N	This is in line with principal-agent theory, where it is known that when the agent’s (contractor) action is observable, it is optimal for the principal (owner) to make a fixed payment to the agent, see for example Laffont and Martimort (2002) and Bolton and Dewatripont (2005); we also prove this in Section 5.2 for a stylized model.
O	These restrictive assumptions are commonly made in the principal-agent literature, see for example Prendergast (1999), Gibbons (2005) and Bolton and Dewatripont (2005).
P	This analysis follows principal-agent literature, see for example Gibbons (2005) and Bolton and Dewatripont (2005).
O	The network is taken from Demeulemeester et al. (1998) and will be used for our numerical example.
O	More precisely, we have used the random project network generator RanGen2 (Vanhoucke et al., 2008) and controlled the topological structure using the Serial/Parallel (SP) indicator that measures the closeness of a project network to a completely serial (SP = 1) or parallel network (SP = 0).
P	The problems have been solved by iterating over a discrete set of values for the bonus coefficient s (from 0 to 1 in steps of 0.05), each time solving the contractor’s problem using the branch and bound of Demeulemeester et al. (1998).
P	Triggered by the seminal work by Newman and Girvan (2004) in the literature of the community detection, maximizing the modularity function has extensively been studied.
N	Modularity maximization is now one of the central subjects in this field, but has also received serious criticism from mainly two viewpoints: degeneracy (Good et al., 2010) and resolution limit (Fortunato and Barthélemy, 2007).
P	Even in a schematic case where a graph consists of multiple replicas of an identical clique which are connected by a single edge, Fortunato and Barthélemy (2007) showed that maximizing the criterion results in regarding two or more cliques connected as a community when the number of cliques in the graph is larger than the square root of the number of edges.
P	To avoid the resolution limit issue, Li et al. (2008)1 proposed a new function, called modularity density, and their theoretical analysis with respect to maximizing the function leads to detecting communities with different scales.
P	In fact, Li et al. (2008) fixed the number of communities and solved the continuous relaxation problem. 
P	Although Karimi-Majd et al. (2015) presented an improved formulation that does not require the number of communities to be known, it is still a binary nonlinear fractional programming problem.
P	To date, several metaheuristic approaches have been developed: ones based on a genetic algorithm by Liu and Zeng (2010), a memetic algorithm with simulated annealing in its local search phase by Gong et al. (2012) and biological operations by KarimiMajd et al. (2015).
P	Costa et al. (2016) proposed hierarchical divisive heuristics based on repetitive resolutions of an integer linear programming (ILP) problem or a mixed integer linear programming (MILP) problem to split a community into two.
O	Santiago and Lamb (2017) presented seven scalable heuristic methods, and compared them with the metaheuristic algorithms mentioned above as well as the heuristics by Costa et al. (2016).
O	Izunaga et al. (2016) formulated the problem as a variant of a semidefinite programming problem called 0-1SDP.
N	The exact formulation proposed by Li et al. (2008), Karimi-Majd et al. (2015) or Izunaga et al. (2016) has not yet been solved to optimality due to its nonlinearity.
P	Costa (2015) presented several MILP reformulations, which enables an application of general-purpose optimization solvers to the problem.
O	Costa et al. (2017) discussed MILP reformulations of the upper bound calculation, providing the whole modularity density maximization process completely expressed as MILP problems.
O	Izunaga et al. (2016) calculated the upper bound in their numerical experiments for comparison by the parametric algorithm by Dinkelbach (1967) in which a series of ILPs was solved.
O	Very recently, and independently of our work, de Santiago and Lamb (2017) have considered the clustering problem as the setpartitioning problem and have presented its ILP formulation (refer, for instance, to Nemhauser and Wolsey, 1999 on the setpartitioning and related problems as well as their ILP formulations).
P	They have solved the problem by column generation (refer, for instance, to Desrosiers and Lübbecke, 2005 on column generation), in which framework an initial set of columns is given by heuristics that has stochastic behavior.
P	In this paper, independently of the work by de Santiago and Lamb (2017), we regard the modularity density maximization as the set-partitioning problem and present its ILP formulation, which enables us to devise an efficient algorithm to provide an optimal solution for the modularity density maximization.
N	To be specific, we develop an algorithm based on a branch-and-price framework, i.e., column generation in a branch-and-bound framework, to truly, exactly optimize the modularity density function value (refer to Barnhart et al., 1998 as well as Desrosiers and Lübbecke, 2005 on branch-and-price).
P	We also incorporate two existing techniques into the algorithm: the set-packing relaxation proposed by Sato and Fukumura (2012), which was originally applied to a setpartitioning-based scheduling problem, and the multiple-cuttingplanes-at-a-time by Izunaga and Yamamoto (2017), which was originally done to the modularity maximization, to accelerate the column generation process within the algorithm.
N	We present the set-partitioning formulation of the modularity density maximization and column generation for that, referring to the recently proposed IQP formulation of the column generation subproblem by de Santiago and Lamb (2017).
P	Hence, as it was done to the modularity maximization by Aloise et al. (2010), we can regard the modularity density maximization as the set-partitioning problem.
N	Here let us introduce what we call column generation “at the root node,” which has also been presented by de Santiago and Lamb (2017) quite recently.
